compound,const,workerID,judgement
bank card,bank,1074,3
bank card,card,1091,2
bank card,card,1057,5
bank card,card,1064,5
bank card,card,1008,4
bank card,card,1074,4
bank card,card,1042,5
bank card,card,1010,3
bank card,card,1030,1
bank card,card,1004,5
bank card,card,1088,4
bank card,card,1093,1
bank card,card,1016,5
bank card,card,1022,5
bank card,card,1050,5
bank card,card,1012,5
bank card,bank,1010,1
bank card,bank,1091,4
bank card,bank,1008,5
bank card,bank,1057,5
bank card,bank,1088,5
bank card,bank,1012,0
bank card,bank,1042,5
bank card,bank,1050,5
bank card,bank,1064,4
bank card,bank,1016,3
bank card,bank,1030,0
bank card,bank,1004,5
bank card,bank,1022,3
bank card,bank,1093,5
case conference,conference,1008,3
case conference,conference,1064,5
case conference,conference,1012,0
case conference,conference,1022,5
case conference,conference,1093,5
case conference,conference,1004,0
case conference,conference,1042,5
case conference,conference,1010,3
case conference,conference,1016,3
case conference,conference,1091,3
case conference,conference,1057,4
case conference,conference,1030,2
case conference,case,1010,0
case conference,case,1030,0
case conference,case,1042,5
case conference,case,1064,3
case conference,case,1074,2
case conference,case,1012,5
case conference,case,1022,5
case conference,case,1050,4
case conference,case,1004,0
case conference,case,1008,1
case conference,case,1091,2
case conference,case,1088,4
case conference,case,1016,3
case conference,case,1093,0
case conference,conference,1074,4
case conference,case,1057,5
case conference,conference,1088,4
case conference,conference,1050,3
cup cake,cup,1050,3
cup cake,cake,1008,2
cup cake,cake,1022,5
cup cake,cake,1057,5
cup cake,cake,1091,3
cup cake,cake,1064,5
cup cake,cake,1088,5
cup cake,cake,1050,5
cup cake,cake,1042,5
cup cake,cake,1004,5
cup cake,cake,1012,5
cup cake,cake,1074,5
cup cake,cup,1064,1
cup cake,cake,1016,5
cup cake,cake,1030,5
cup cake,cake,1093,5
cup cake,cake,1010,4
cup cake,cup,1010,1
cup cake,cup,1012,0
cup cake,cup,1057,1
cup cake,cup,1074,1
cup cake,cup,1004,0
cup cake,cup,1030,0
cup cake,cup,1016,1
cup cake,cup,1042,0
cup cake,cup,1093,4
cup cake,cup,1088,0
cup cake,cup,1008,4
cup cake,cup,1091,1
cup cake,cup,1022,0
emergency closure,closure,1042,2
emergency closure,closure,1057,5
emergency closure,closure,1093,5
emergency closure,emergency,1012,0
emergency closure,closure,1091,3
emergency closure,emergency,1004,5
emergency closure,closure,1010,1
emergency closure,emergency,1064,5
emergency closure,emergency,1088,5
emergency closure,closure,1008,1
emergency closure,closure,1074,5
emergency closure,closure,1016,4
emergency closure,closure,1088,5
emergency closure,emergency,1008,4
emergency closure,emergency,1042,3
emergency closure,closure,1030,1
emergency closure,emergency,1022,5
emergency closure,closure,1022,5
emergency closure,closure,1012,4
emergency closure,emergency,1057,5
emergency closure,emergency,1050,5
emergency closure,closure,1064,5
emergency closure,emergency,1010,3
emergency closure,emergency,1093,5
emergency closure,emergency,1074,3
emergency closure,emergency,1030,1
emergency closure,closure,1004,5
emergency closure,emergency,1016,4
emergency closure,emergency,1091,3
emergency closure,closure,1050,5
factory closure,factory,1016,4
factory closure,closure,1091,3
factory closure,factory,1004,5
factory closure,factory,1008,4
factory closure,factory,1088,5
factory closure,factory,1074,5
factory closure,factory,1064,5
factory closure,factory,1030,1
factory closure,factory,1091,3
factory closure,factory,1050,5
factory closure,closure,1064,5
factory closure,factory,1022,4
factory closure,closure,1074,5
factory closure,closure,1010,1
factory closure,closure,1016,4
factory closure,closure,1042,5
factory closure,closure,1057,5
factory closure,factory,1010,1
factory closure,closure,1004,5
factory closure,closure,1093,5
factory closure,factory,1093,5
factory closure,closure,1030,4
factory closure,factory,1012,5
factory closure,factory,1042,5
factory closure,closure,1050,5
factory closure,factory,1057,5
factory closure,closure,1022,5
factory closure,closure,1008,2
factory closure,closure,1012,3
factory closure,closure,1088,5
fruit cake,cake,1093,5
fruit cake,cake,1008,4
fruit cake,cake,1010,4
fruit cake,fruit,1057,4
fruit cake,fruit,1074,4
fruit cake,fruit,1030,5
fruit cake,fruit,1016,5
fruit cake,fruit,1012,3
fruit cake,fruit,1004,5
fruit cake,fruit,1064,4
fruit cake,fruit,1042,5
fruit cake,fruit,1091,4
fruit cake,fruit,1088,4
fruit cake,fruit,1022,2
fruit cake,fruit,1008,2
fruit cake,fruit,1093,4
fruit cake,fruit,1050,5
fruit cake,fruit,1010,4
fruit cake,cake,1016,5
fruit cake,cake,1057,5
fruit cake,cake,1042,5
fruit cake,cake,1091,2
fruit cake,cake,1074,5
fruit cake,cake,1030,5
fruit cake,cake,1012,5
fruit cake,cake,1088,5
fruit cake,cake,1050,5
fruit cake,cake,1064,5
fruit cake,cake,1004,5
fruit cake,cake,1022,5
gift card,gift,1074,2
gift card,card,1008,3
gift card,card,1064,5
gift card,card,1057,5
gift card,card,1088,5
gift card,card,1093,5
gift card,gift,1091,3
gift card,gift,1030,1
gift card,card,1030,5
gift card,gift,1022,5
gift card,card,1091,2
gift card,card,1016,5
gift card,card,1074,4
gift card,gift,1004,5
gift card,gift,1042,5
gift card,card,1004,5
gift card,gift,1088,4
gift card,card,1012,5
gift card,gift,1012,0
gift card,card,1022,5
gift card,card,1050,5
gift card,card,1042,5
gift card,card,1010,2
gift card,gift,1093,5
gift card,gift,1010,1
gift card,gift,1008,4
gift card,gift,1064,5
gift card,gift,1016,3
gift card,gift,1057,5
gift card,gift,1050,4
greeting card,card,1030,5
greeting card,card,1010,3
greeting card,card,1042,5
greeting card,card,1074,4
greeting card,card,1064,4
greeting card,card,1057,5
greeting card,greeting,1004,0
greeting card,card,1012,5
greeting card,card,1008,4
greeting card,card,1016,5
greeting card,greeting,1050,4
greeting card,greeting,1016,2
greeting card,card,1022,5
greeting card,greeting,1088,4
greeting card,greeting,1022,4
greeting card,card,1050,5
greeting card,greeting,1093,5
greeting card,greeting,1030,0
greeting card,greeting,1010,2
greeting card,card,1004,5
greeting card,greeting,1064,3
greeting card,greeting,1008,3
greeting card,greeting,1057,5
greeting card,greeting,1091,3
greeting card,card,1091,2
greeting card,greeting,1012,0
greeting card,greeting,1074,1
greeting card,card,1088,5
greeting card,card,1093,5
greeting card,greeting,1042,5
identity card,card,1057,5
identity card,card,1064,5
identity card,identity,1008,3
identity card,identity,1088,5
identity card,identity,1022,5
identity card,identity,1016,3
identity card,identity,1064,5
identity card,identity,1093,5
identity card,identity,1030,1
identity card,identity,1091,4
identity card,identity,1050,5
identity card,identity,1057,5
identity card,identity,1012,0
identity card,identity,1074,3
identity card,identity,1004,5
identity card,identity,1010,2
identity card,identity,1042,5
identity card,card,1091,2
identity card,card,1008,2
identity card,card,1012,5
identity card,card,1074,4
identity card,card,1042,5
identity card,card,1016,5
identity card,card,1004,5
identity card,card,1022,5
identity card,card,1010,2
identity card,card,1093,5
identity card,card,1050,5
identity card,card,1030,5
identity card,card,1088,4
library card,library,1010,2
library card,card,1093,5
library card,card,1004,5
library card,card,1012,5
library card,library,1022,5
library card,library,1008,4
library card,card,1042,5
library card,card,1030,3
library card,card,1064,5
library card,library,1064,5
library card,library,1016,3
library card,card,1022,5
library card,card,1050,5
library card,library,1050,5
library card,library,1093,5
library card,library,1091,4
library card,library,1074,2
library card,library,1057,5
library card,library,1030,1
library card,library,1004,5
library card,card,1088,4
library card,library,1012,0
library card,card,1016,5
library card,library,1042,5
library card,card,1008,2
library card,card,1010,2
library card,card,1057,5
library card,library,1088,5
library card,card,1091,2
library card,card,1074,4
loyalty card,loyalty,1016,1
loyalty card,card,1030,3
loyalty card,card,1010,2
loyalty card,card,1091,2
loyalty card,loyalty,1088,4
loyalty card,card,1088,4
loyalty card,card,1016,5
loyalty card,card,1012,5
loyalty card,card,1008,2
loyalty card,card,1022,5
loyalty card,loyalty,1022,5
loyalty card,card,1057,5
loyalty card,loyalty,1004,0
loyalty card,loyalty,1030,0
loyalty card,loyalty,1012,0
loyalty card,card,1074,4
loyalty card,card,1064,5
loyalty card,card,1004,0
loyalty card,loyalty,1074,2
loyalty card,card,1050,5
loyalty card,card,1042,5
loyalty card,loyalty,1091,4
loyalty card,loyalty,1093,5
loyalty card,loyalty,1064,5
loyalty card,loyalty,1042,2
loyalty card,loyalty,1050,5
loyalty card,card,1093,5
loyalty card,loyalty,1010,2
loyalty card,loyalty,1008,4
loyalty card,loyalty,1057,5
memory box,memory,1004,5
memory box,memory,1016,5
memory box,memory,1088,5
memory box,memory,1064,5
memory box,memory,1010,4
memory box,box,1022,4
memory box,box,1030,5
memory box,memory,1091,4
memory box,memory,1093,4
memory box,box,1016,5
memory box,memory,1008,4
memory box,box,1042,5
memory box,box,1057,5
memory box,box,1064,5
memory box,memory,1022,4
memory box,box,1050,4
memory box,memory,1012,0
memory box,box,1088,4
memory box,box,1012,5
memory box,box,1074,5
memory box,memory,1057,5
memory box,box,1004,0
memory box,box,1091,2
memory box,memory,1074,4
memory box,memory,1042,5
memory box,memory,1050,5
memory box,box,1010,4
memory box,box,1093,4
memory box,box,1008,3
memory box,memory,1030,5
memory card,memory,1088,4
memory card,memory,1022,1
memory card,card,1064,5
memory card,memory,1093,5
memory card,memory,1016,4
memory card,card,1022,3
memory card,memory,1050,5
memory card,card,1042,5
memory card,card,1057,5
memory card,card,1008,3
memory card,memory,1042,2
memory card,card,1030,3
memory card,card,1012,5
memory card,memory,1074,1
memory card,card,1091,2
memory card,memory,1008,2
memory card,memory,1091,3
memory card,memory,1010,1
memory card,memory,1012,0
memory card,memory,1064,4
memory card,memory,1004,5
memory card,card,1010,4
memory card,card,1016,3
memory card,memory,1057,5
memory card,card,1074,5
memory card,memory,1030,0
memory card,card,1004,0
memory card,card,1088,3
memory card,card,1093,5
memory card,card,1050,3
novelty cake,novelty,1030,5
novelty cake,novelty,1016,3
novelty cake,novelty,1022,4
novelty cake,novelty,1088,3
novelty cake,novelty,1091,3
novelty cake,novelty,1093,0
novelty cake,novelty,1050,5
novelty cake,novelty,1064,4
novelty cake,novelty,1057,4
novelty cake,novelty,1008,1
novelty cake,novelty,1074,0
novelty cake,novelty,1012,0
novelty cake,novelty,1004,0
novelty cake,cake,1057,4
novelty cake,cake,1004,5
novelty cake,novelty,1042,2
novelty cake,novelty,1010,0
novelty cake,cake,1008,4
novelty cake,cake,1016,5
novelty cake,cake,1042,5
novelty cake,cake,1012,5
novelty cake,cake,1050,5
novelty cake,cake,1030,5
novelty cake,cake,1022,5
novelty cake,cake,1064,5
novelty cake,cake,1093,5
novelty cake,cake,1088,4
novelty cake,cake,1074,5
novelty cake,cake,1010,3
novelty cake,cake,1091,2
party conference,conference,1008,4
party conference,party,1050,4
party conference,party,1074,3
party conference,party,1064,1
party conference,party,1004,5
party conference,party,1042,2
party conference,conference,1010,3
party conference,conference,1012,4
party conference,party,1016,3
party conference,conference,1057,4
party conference,party,1057,1
party conference,party,1088,3
party conference,party,1010,1
party conference,party,1008,5
party conference,conference,1030,2
party conference,conference,1016,3
party conference,conference,1088,4
party conference,conference,1093,5
party conference,party,1012,0
party conference,conference,1004,5
party conference,conference,1022,5
party conference,conference,1050,5
party conference,conference,1091,2
party conference,conference,1074,4
party conference,party,1093,0
party conference,party,1022,1
party conference,conference,1042,5
party conference,party,1030,5
party conference,party,1091,3
party conference,conference,1064,3
peace conference,peace,1042,3
peace conference,peace,1030,1
peace conference,peace,1074,3
peace conference,peace,1057,5
peace conference,peace,1004,5
peace conference,peace,1050,4
peace conference,peace,1012,0
peace conference,peace,1016,3
peace conference,peace,1008,1
peace conference,peace,1091,3
peace conference,peace,1093,5
peace conference,peace,1064,5
peace conference,peace,1010,2
peace conference,peace,1022,2
peace conference,peace,1088,4
peace conference,conference,1057,5
peace conference,conference,1016,3
peace conference,conference,1064,5
peace conference,conference,1012,5
peace conference,conference,1050,5
peace conference,conference,1022,5
peace conference,conference,1008,2
peace conference,conference,1093,5
peace conference,conference,1042,5
peace conference,conference,1074,5
peace conference,conference,1088,4
peace conference,conference,1030,5
peace conference,conference,1091,3
peace conference,conference,1004,5
peace conference,conference,1010,3
potato cake,cake,1050,1
potato cake,cake,1091,2
potato cake,cake,1022,5
potato cake,cake,1004,5
potato cake,cake,1042,3
potato cake,cake,1008,1
potato cake,cake,1057,1
potato cake,cake,1088,3
potato cake,cake,1074,1
potato cake,cake,1012,5
potato cake,cake,1064,5
potato cake,cake,1030,5
potato cake,cake,1016,4
potato cake,potato,1074,5
potato cake,potato,1050,5
potato cake,potato,1022,2
potato cake,cake,1010,2
potato cake,potato,1091,3
potato cake,potato,1030,5
potato cake,potato,1064,5
potato cake,potato,1004,5
potato cake,potato,1012,0
potato cake,potato,1057,4
potato cake,potato,1008,3
potato cake,potato,1010,4
potato cake,potato,1016,5
potato cake,potato,1093,0
potato cake,potato,1088,3
potato cake,cake,1093,5
potato cake,potato,1042,5
rice cake,cake,1064,5
rice cake,cake,1012,5
rice cake,rice,1042,2
rice cake,cake,1030,2
rice cake,rice,1022,0
rice cake,rice,1016,5
rice cake,cake,1091,1
rice cake,cake,1042,1
rice cake,rice,1010,4
rice cake,cake,1022,5
rice cake,cake,1016,4
rice cake,rice,1057,4
rice cake,rice,1004,5
rice cake,rice,1008,2
rice cake,rice,1064,5
rice cake,rice,1012,5
rice cake,rice,1091,3
rice cake,rice,1030,5
rice cake,cake,1004,0
rice cake,rice,1088,4
rice cake,cake,1074,2
rice cake,rice,1050,4
rice cake,cake,1093,5
rice cake,cake,1008,3
rice cake,cake,1057,1
rice cake,rice,1074,5
rice cake,cake,1010,4
rice cake,rice,1093,4
rice cake,cake,1050,1
rice cake,cake,1088,1
road closure,road,1022,5
road closure,road,1050,5
road closure,road,1012,5
road closure,road,1008,4
road closure,closure,1008,3
road closure,road,1074,5
road closure,closure,1030,4
road closure,road,1010,1
road closure,road,1057,5
road closure,road,1093,5
road closure,road,1030,4
road closure,road,1042,5
road closure,road,1004,5
road closure,road,1016,5
road closure,road,1064,5
road closure,closure,1074,5
road closure,road,1088,5
road closure,closure,1064,5
road closure,road,1091,3
road closure,closure,1016,4
road closure,closure,1010,1
road closure,closure,1022,5
road closure,closure,1012,3
road closure,closure,1088,5
road closure,closure,1042,3
road closure,closure,1093,5
road closure,closure,1050,5
road closure,closure,1057,5
road closure,closure,1004,5
road closure,closure,1091,3
selection box,box,1074,4
selection box,box,1093,4
selection box,box,1050,5
selection box,box,1010,5
selection box,box,1016,5
selection box,box,1042,5
selection box,box,1030,5
selection box,box,1012,5
selection box,box,1022,4
selection box,selection,1091,4
selection box,selection,1004,5
selection box,selection,1022,2
selection box,selection,1074,3
selection box,selection,1093,1
selection box,box,1091,2
selection box,selection,1064,4
selection box,selection,1057,5
selection box,selection,1030,1
selection box,selection,1012,0
selection box,selection,1010,4
selection box,selection,1050,5
selection box,box,1064,5
selection box,selection,1088,4
selection box,box,1008,4
selection box,selection,1008,2
selection box,selection,1042,4
selection box,box,1004,5
selection box,box,1057,4
selection box,box,1088,4
selection box,selection,1016,4
shoe box,shoe,1093,0
shoe box,shoe,1074,2
shoe box,shoe,1030,5
shoe box,shoe,1091,4
shoe box,shoe,1004,5
shoe box,shoe,1088,5
shoe box,shoe,1016,5
shoe box,shoe,1012,5
shoe box,shoe,1042,5
shoe box,shoe,1057,5
shoe box,shoe,1022,5
shoe box,shoe,1010,5
shoe box,shoe,1008,1
shoe box,shoe,1050,5
shoe box,shoe,1064,5
shoe box,box,1050,5
shoe box,box,1022,3
shoe box,box,1074,5
shoe box,box,1016,5
shoe box,box,1093,4
shoe box,box,1030,5
shoe box,box,1088,4
shoe box,box,1042,5
shoe box,box,1064,5
shoe box,box,1057,5
shoe box,box,1012,5
shoe box,box,1008,3
shoe box,box,1091,2
shoe box,box,1004,5
shoe box,box,1010,5
suggestion box,suggestion,1074,2
suggestion box,suggestion,1050,5
suggestion box,box,1088,3
suggestion box,box,1064,5
suggestion box,box,1008,3
suggestion box,suggestion,1022,5
suggestion box,suggestion,1012,0
suggestion box,suggestion,1064,5
suggestion box,suggestion,1030,5
suggestion box,suggestion,1093,2
suggestion box,suggestion,1016,5
suggestion box,suggestion,1042,5
suggestion box,suggestion,1057,5
suggestion box,suggestion,1091,4
suggestion box,suggestion,1004,5
suggestion box,suggestion,1008,2
suggestion box,suggestion,1088,5
suggestion box,box,1004,5
suggestion box,suggestion,1010,4
suggestion box,box,1010,4
suggestion box,box,1022,3
suggestion box,box,1093,4
suggestion box,box,1074,3
suggestion box,box,1042,5
suggestion box,box,1016,5
suggestion box,box,1057,5
suggestion box,box,1012,5
suggestion box,box,1050,5
suggestion box,box,1091,2
suggestion box,box,1030,5
tool box,tool,1004,5
tool box,tool,1022,5
tool box,tool,1057,5
tool box,tool,1012,5
tool box,tool,1064,5
tool box,box,1057,5
tool box,tool,1093,4
tool box,box,1093,4
tool box,box,1042,5
tool box,box,1016,5
tool box,box,1010,4
tool box,box,1030,5
tool box,box,1088,3
tool box,box,1064,5
tool box,tool,1091,4
tool box,tool,1042,5
tool box,box,1022,3
tool box,tool,1088,5
tool box,box,1091,2
tool box,box,1008,1
tool box,box,1012,5
tool box,box,1050,4
tool box,box,1004,5
tool box,box,1074,2
tool box,tool,1050,5
tool box,tool,1010,4
tool box,tool,1008,4
tool box,tool,1074,2
tool box,tool,1030,5
tool box,tool,1016,5
web conference,web,1057,5
web conference,web,1016,3
web conference,web,1050,4
web conference,web,1008,4
web conference,web,1042,2
web conference,web,1022,2
web conference,web,1030,0
web conference,web,1010,2
web conference,web,1004,5
web conference,web,1012,0
web conference,web,1088,4
web conference,web,1064,4
web conference,conference,1064,5
web conference,conference,1016,3
web conference,conference,1057,5
web conference,web,1093,2
web conference,web,1091,2
web conference,conference,1022,5
web conference,conference,1093,5
web conference,conference,1030,5
web conference,conference,1008,2
web conference,web,1074,0
web conference,conference,1012,5
web conference,conference,1050,4
web conference,conference,1088,5
web conference,conference,1074,4
web conference,conference,1010,2
web conference,conference,1004,5
web conference,conference,1091,4
web conference,conference,1042,5
wedding cake,wedding,1042,5
wedding cake,wedding,1050,5
wedding cake,wedding,1074,3
wedding cake,wedding,1088,5
wedding cake,wedding,1057,5
wedding cake,wedding,1012,0
wedding cake,wedding,1091,3
wedding cake,wedding,1064,5
wedding cake,wedding,1022,5
wedding cake,wedding,1010,5
wedding cake,wedding,1008,4
wedding cake,wedding,1093,5
wedding cake,wedding,1030,0
wedding cake,wedding,1004,5
wedding cake,cake,1093,5
wedding cake,cake,1010,5
wedding cake,cake,1050,5
wedding cake,cake,1057,5
wedding cake,cake,1064,5
wedding cake,cake,1088,5
wedding cake,cake,1008,2
wedding cake,cake,1022,5
wedding cake,cake,1091,1
wedding cake,cake,1030,5
wedding cake,cake,1074,5
wedding cake,cake,1016,5
wedding cake,cake,1012,5
wedding cake,cake,1004,5
wedding cake,cake,1042,5
wedding cake,wedding,1016,4
